18
-1.0560595989227295 0.87634944915771484 -3.894747257232666
-1.0354583263397217 1.0311393737792969 -3.8409237861633301
-1.0098197460174561 1.1851649284362793 -3.7798588275909424
-0.98850822448730469 1.3399190902709961 -3.7132108211517334
-0.97449946403503418 1.4952192306518555 -3.6478075981140137
-0.9707258939743042 1.6516094207763672 -3.5916268825531006
-0.98177051544189453 1.8085384368896484 -3.5506842136383057
-1.009490966796875 1.9644260406494141 -3.5283160209655762
-1.0542920827865601 2.1166057586669922 -3.5232844352722168
-1.1152713298797607 2.262995719909668 -3.5267813205718994
-1.1909844875335693 2.4007358551025391 -3.5289106369018555
-1.2783339023590088 2.5267772674560547 -3.5216689109802246
-1.3697189092636108 2.6385087966918945 -3.4992563724517822
-1.4567801952362061 2.7355613708496094 -3.4604928493499756
-1.5339672565460205 2.8192052841186523 -3.4066479206085205
-1.5987693071365356 2.8921527862548828 -3.3390724658966064
-1.6443462371826172 2.9568281173706055 -3.2637367248535156
-1.6645603179931641 3.014805793762207 -3.1932148933410645
18
-6.5371437072753906 0.36915731430053711 -4.7949109077453613
-6.511479377746582 0.58948421478271484 -4.763221263885498
-6.4865474700927734 0.80953645706176758 -4.7291412353515625
-6.4641666412353516 1.029543399810791 -4.6943631172180176
-6.4462833404541016 1.2493982315063477 -4.6602425575256348
-6.4362521171569824 1.468411922454834 -4.6259536743164062
-6.4381985664367676 1.6856951713562012 -4.5884356498718262
-6.4560956954956055 1.8999743461608887 -4.5444493293762207
-6.493645191192627 2.1094098091125488 -4.4929866790771484
-6.5548715591430664 2.312009334564209 -4.4370937347412109
-6.6439547538757324 2.5044479370117188 -4.3809218406677246
-6.7637538909912109 2.6815505027770996 -4.3291282653808594
-6.9134011268615723 2.8371658325195312 -4.2847509384155273
-7.0909595489501953 2.963508129119873 -4.2507386207580566
-7.2922840118408203 3.0510015487670898 -4.2301821708679199
-7.5069208145141602 3.0989713668823242 -4.2197222709655762
-7.7253589630126953 3.1189041137695312 -4.2085690498352051
-7.9431905746459961 3.1214084625244141 -4.1849617958068848
18
1.2102299928665161 0.87390565872192383 -3.821465015411377
1.1583154201507568 1.0840392112731934 -3.8156640529632568
1.0937395095825195 1.2727537155151367 -3.7989814281463623
1.0430723428726196 1.4609174728393555 -3.76218581199646
1.0178889036178589 1.6502995491027832 -3.718956470489502
1.033638596534729 1.8433303833007812 -3.6831669807434082
1.0930861234664917 2.0365324020385742 -3.6582188606262207
1.1835079193115234 2.2222929000854492 -3.6245796680450439
1.2894854545593262 2.3909616470336914 -3.5636451244354248
1.394575834274292 2.5389881134033203 -3.4744992256164551
1.4839135408401489 2.6703395843505859 -3.3646135330200195
1.5379486083984375 2.7878227233886719 -3.2417533397674561
1.5404828786849976 2.891789436340332 -3.1241579055786133
1.4979965686798096 2.9836835861206055 -3.0330288410186768
1.4290943145751953 3.0634984970092773 -2.9807639122009277
1.3551657199859619 3.137847900390625 -2.9208555221557617
1.2772271633148193 3.197993278503418 -2.9005410671234131
1.2095973491668701 3.2518749237060547 -2.9168291091918945
18
-4.9501371383666992 0.56759452819824219 -4.4688501358032227
-5.0027036666870117 0.7619328498840332 -4.3867874145507812
-5.0544791221618652 0.95646190643310547 -4.3152661323547363
-5.1041750907897949 1.1576008796691895 -4.2600588798522949
-5.1479215621948242 1.3625855445861816 -4.2259445190429688
-5.1832756996154785 1.5672106742858887 -4.2166018486022949
-5.211184024810791 1.769312858581543 -4.2310404777526855
-5.2352452278137207 1.9664044380187988 -4.2657332420349121
-5.2642607688903809 2.154261589050293 -4.3159656524658203
-5.3157038688659668 2.3265557289123535 -4.37615966796875
-5.3970232009887695 2.4785757064819336 -4.4356870651245117
-5.5047159194946289 2.6103372573852539 -4.4871630668640137
-5.6318526268005371 2.7213335037231445 -4.5254678726196289
-5.7669129371643066 2.8207473754882812 -4.5468916893005371
-5.8979620933532715 2.9175033569335938 -4.5556626319885254
-6.0261240005493164 3.0037436485290527 -4.5583639144897461
-6.1508069038391113 3.0645685195922852 -4.5561032295227051
-6.2667555809020996 3.0916953086853027 -4.550102710723877
18
-6.9450883865356445 0.31629276275634766 -5.6878299713134766
-7.0193948745727539 0.48665857315063477 -5.6388430595397949
-7.093841552734375 0.65773630142211914 -5.5904560089111328
-7.1675591468811035 0.83046054840087891 -5.5434055328369141
-7.2397871017456055 1.0050945281982422 -5.4989171028137207
-7.3103833198547363 1.1812028884887695 -5.4588766098022461
-7.3805699348449707 1.3578610420227051 -5.4256448745727539
-7.4518923759460449 1.5338039398193359 -5.4017019271850586
-7.525843620300293 1.7068924903869629 -5.3886213302612305
-7.6037592887878418 1.8743023872375488 -5.3869686126708984
-7.6865243911743164 2.0330266952514648 -5.3967280387878418
-7.7745962142944336 2.1801466941833496 -5.4172773361206055
-7.8676977157592773 2.314079761505127 -5.4468941688537598
-7.9656963348388672 2.4352607727050781 -5.482630729675293
-8.0684967041015625 2.5448908805847168 -5.5217232704162598
-8.1750888824462891 2.6450743675231934 -5.5621485710144043
-8.2842826843261719 2.7384305000305176 -5.6027889251708984
-8.3945274353027344 2.8283796310424805 -5.6433401107788086
18
4.7145233154296875 0.59929513931274414 -3.7572867870330811
4.7849225997924805 0.81738424301147461 -3.7159450054168701
4.8599700927734375 1.0340385437011719 -3.6731770038604736
4.9494819641113281 1.2468023300170898 -3.6395366191864014
5.0632719993591309 1.4496884346008301 -3.6269843578338623
5.2080659866333008 1.6299648284912109 -3.6482641696929932
5.3794116973876953 1.7762842178344727 -3.7009365558624268
5.5700359344482422 1.8823981285095215 -3.7744529247283936
5.773737907409668 1.9423079490661621 -3.8589267730712891
5.9828600883483887 1.9496684074401855 -3.944507360458374
6.1868777275085449 1.9097270965576172 -4.0287075042724609
6.3791928291320801 1.8374495506286621 -4.1184377670288086
6.5564708709716797 1.7442092895507812 -4.222137451171875
6.7130260467529297 1.6399092674255371 -4.3492612838745117
6.8388605117797852 1.5372824668884277 -4.5056266784667969
6.9277515411376953 1.4490022659301758 -4.6864891052246094
6.978999137878418 1.384641170501709 -4.8826675415039062
6.996312141418457 1.3491029739379883 -5.0838489532470703
18
-4.1265401840209961 0.63754081726074219 -5.7478585243225098
-4.0724620819091797 0.84067773818969727 -5.6939210891723633
-4.0221948623657227 1.0429859161376953 -5.6336445808410645
-3.9810996055603027 1.2443714141845703 -5.5659832954406738
-3.954866886138916 1.4435396194458008 -5.4899930953979492
-3.9469363689422607 1.6385936737060547 -5.405731201171875
-3.9587039947509766 1.8281412124633789 -5.3141880035400391
-3.9911093711853027 2.0106878280639648 -5.2164921760559082
-4.0455760955810547 2.1849465370178223 -5.1155948638916016
-4.1269030570983887 2.3500356674194336 -5.0189447402954102
-4.2412271499633789 2.5022444725036621 -4.93670654296875
-4.389742374420166 2.6346755027770996 -4.8810200691223145
-4.5604634284973145 2.7481274604797363 -4.8582653999328613
-4.740485668182373 2.8481473922729492 -4.8723969459533691
-4.9173769950866699 2.9392509460449219 -4.9291086196899414
-5.0784187316894531 3.0241560935974121 -5.0251612663269043
-5.2159910202026367 3.1062979698181152 -5.1434698104858398
-5.3283052444458008 3.1881060600280762 -5.2656784057617188
18
-4.644747257232666 0.62672090530395508 -2.4212603569030762
-4.621455192565918 0.83709239959716797 -2.366894006729126
-4.5943512916564941 1.048306941986084 -2.3175921440124512
-4.5594568252563477 1.2596068382263184 -2.2769432067871094
-4.5172529220581055 1.4699306488037109 -2.2513582706451416
-4.4770383834838867 1.6808323860168457 -2.2510995864868164
-4.450831413269043 1.8918590545654297 -2.2858047485351562
-4.4527702331542969 2.0982780456542969 -2.3521404266357422
-4.4960336685180664 2.296546459197998 -2.4282577037811279
-4.5889453887939453 2.4799199104309082 -2.4856810569763184
-4.7199764251708984 2.6412472724914551 -2.4968991279602051
